x_surface,y_surface,z_surface,x_eef,y_eef,z_eef,err_angle
-0.012345754,-0.037343073,0.999226239,-0.033063401,-0.011472051,0.999387414,1.899125828
-0.013522431,-0.038540219,0.99916555,-0.034956988,-0.015123775,0.999274377,1.818964207
-0.013503822,-0.038631891,0.999162261,-0.034923376,-0.015298568,0.999272891,1.814872531
-0.013399978,-0.038554358,0.999166654,-0.035292885,-0.015575263,0.999255635,1.818570828
-0.013290419,-0.038369133,0.999175247,-0.034914767,-0.014416087,0.999286313,1.849033044
-0.013245927,-0.03843749,0.999173211,-0.035981438,-0.01637352,0.999218316,1.815298355
-0.01299383,-0.038547157,0.999172296,-0.033873631,-0.013030267,0.999341178,1.889201645
-0.013033887,-0.038905073,0.999157902,-0.034295408,-0.013422559,0.9993216,1.901614668
-0.012803948,-0.039025637,0.999156173,-0.040944922,-0.017331302,0.999011081,2.03598641
-0.012776789,-0.039032999,0.999156233,-0.032175485,-0.01466698,0.999374613,1.784594177
-0.012700146,-0.039161509,0.999152182,-0.034783272,-0.014957965,0.999282935,1.877334588
-0.012899967,-0.039259143,0.99914579,-0.034627517,-0.014882223,0.999289475,1.871070047
-0.012905019,-0.039203991,0.999147891,-0.033867652,-0.012998135,0.999341799,1.922887804
-0.012600871,-0.038839366,0.999166013,-0.033973824,-0.013454387,0.999332156,1.901433597
-0.012643096,-0.038776625,0.999167917,-0.038478198,-0.014778323,0.999150154,2.020438113
-0.013046319,-0.03898719,0.999154539,-0.033495898,-0.014116856,0.999339151,1.844926285
-0.012938019,-0.038851819,0.99916122,-0.036190651,-0.016564541,0.999207612,1.845510738
-0.012847774,-0.038990437,0.999156985,-0.035798113,-0.016286351,0.999226326,1.849765564
-0.012597921,-0.039253923,0.99914985,-0.035254633,-0.015481625,0.99925844,1.881673547
-0.012306821,-0.03952314,0.999142864,-0.034408417,-0.014953476,0.999295979,1.893598874
-0.011970626,-0.039471259,0.999149,-0.032976937,-0.011915744,0.999385079,1.985401994
-0.01195837,-0.039461466,0.999149533,-0.033440394,-0.012740206,0.999359508,1.964553841
-0.011900887,-0.039272435,0.999157668,-0.035144805,-0.015233804,0.999266118,1.915986137
-0.011402175,-0.03880842,0.999181614,-0.035243511,-0.015309735,0.999261481,1.91808998
-0.011193865,-0.038638848,0.999190541,-0.035152999,-0.015178498,0.999266671,1.921365345
-0.010957965,-0.038433095,0.999201091,-0.034907699,-0.014635127,0.999283376,1.934568999
-0.010762073,-0.038151272,0.99921402,-0.039476527,-0.016003463,0.999092335,2.077874178
-0.01004609,-0.037473005,0.999247142,-0.032315696,-0.013219125,0.999390289,1.886680064
-0.010224969,-0.03744785,0.99924627,-0.034492437,-0.014738794,0.999296272,1.904354714
-0.010078421,-0.037507873,0.999245508,-0.034880787,-0.01489609,0.99928046,1.923088357
-0.009722747,-0.037575545,0.999246489,-0.035997575,-0.01806415,0.999188601,1.87520961
-0.009626293,-0.03761152,0.99924607,-0.035410676,-0.015933209,0.999245824,1.930188376
-0.009633895,-0.037575967,0.999247334,-0.034792509,-0.014692913,0.999286545,1.948648797
-0.009657912,-0.03758381,0.999246807,-0.033859619,-0.011970506,0.999354909,2.019141144
-0.009736388,-0.03747839,0.999250005,-0.033713464,-0.012394084,0.999354686,1.98829928
-0.009775759,-0.037488005,0.99924926,-0.034058149,-0.012985217,0.999335493,1.976618469
-0.009780331,-0.037693443,0.999241487,-0.03539871,-0.016123434,0.999243197,1.918913809
-0.009847901,-0.037610675,0.999243942,-0.035165473,-0.016350918,0.999247736,1.894278806
-0.009912508,-0.037581392,0.999244405,-0.035276792,-0.016353867,0.999243764,1.895143528
-0.010076323,-0.037315558,0.999252729,-0.035260371,-0.016211645,0.999246661,1.882677396
-0.010243431,-0.037029643,0.999261666,-0.034037004,-0.012473069,0.999342736,1.959214042
-0.010331849,-0.036894862,0.999265741,-0.034609184,-0.013366095,0.999311539,1.937159088
-0.010428414,-0.037277335,0.999250543,-0.035430258,-0.015185431,0.999256774,1.911694742
-0.010952192,-0.03800364,0.99921758,-0.035298165,-0.014797793,0.999267264,1.927172186
-0.010991633,-0.038346948,0.999204031,-0.034895681,-0.014649317,0.999283588,1.928660177
-0.011192478,-0.03875143,0.999186196,-0.038278294,-0.015234129,0.999150986,2.055349093
-0.011233548,-0.038615513,0.999190998,-0.036716183,-0.012996163,0.999241223,2.070479873
-0.011095691,-0.038181305,0.999209224,-0.031786791,-0.013312742,0.999406009,1.853673061
-0.011619527,-0.038202022,0.999202478,-0.034769045,-0.014043685,0.999296697,1.917174307
-0.011340311,-0.037849729,0.999219093,-0.03525534,-0.015576309,0.999256944,1.872555832
-0.01214913,-0.038551633,0.999182751,-0.036725576,-0.017642185,0.999169648,1.848885418
-0.012024528,-0.038447773,0.99918826,-0.035454148,-0.015885879,0.999245036,1.863727577
-0.011971534,-0.038356642,0.999192399,-0.037485397,-0.013673908,0.999203618,2.034062346
-0.011868225,-0.03829155,0.999196128,-0.033559824,-0.012720826,0.999355752,1.921347366
-0.011858237,-0.038142869,0.999201933,-0.034032135,-0.013153915,0.999334173,1.914271507
-0.011664467,-0.038250879,0.999200085,-0.034340441,-0.014010696,0.999311981,1.901926432
-0.011175973,-0.03814458,0.999209732,-0.035491933,-0.01626675,0.999237567,1.874195247
-0.011226109,-0.038543202,0.999193873,-0.035043895,-0.016171875,0.99925492,1.872320511
-0.010492649,-0.038046518,0.99922088,-0.034811433,-0.015163088,0.999278862,1.913337288
-0.012375263,-0.039651384,0.999136938,-0.040350334,-0.01600332,0.999057428,2.098928194
-0.010241575,-0.037391656,0.999248205,-0.0309031,-0.011670477,0.99945425,1.890429856
-0.01071915,-0.037714171,0.999231075,-0.034265207,-0.012855609,0.99933009,1.961900973
-0.009875888,-0.037343881,0.999253672,-0.035069657,-0.01372746,0.999290586,1.978639247
-0.009356308,-0.037804658,0.999241346,-0.035540467,-0.015903926,0.999241683,1.955931719
-0.009071764,-0.03812235,0.9992319,-0.035244091,-0.015692327,0.999255525,1.975013732
-0.008525638,-0.037785631,0.999249498,-0.038853373,-0.01635689,0.999111039,2.127780517
-0.008261345,-0.037607296,0.999258446,-0.032913177,-0.014051893,0.999359428,1.953687518
-0.008999592,-0.038176871,0.999230471,-0.03437344,-0.014854378,0.999298661,1.974746298
-0.007580638,-0.03704279,0.999284927,-0.033504349,-0.019939143,0.999239656,1.779541873
-0.008888974,-0.038231707,0.999229364,-0.034142616,-0.018133072,0.999252457,1.849325108
-0.008132901,-0.037307203,0.999270748,-0.035315574,-0.0211318,0.99915277,1.812430203
-0.008196689,-0.037607013,0.999258989,-0.03496539,-0.01790531,0.999228113,1.904447537
-0.008277984,-0.039655701,0.999179113,-0.034876382,-0.017691983,0.999235023,1.976497455
-0.008107649,-0.038106895,0.999240777,-0.034290044,-0.017242354,0.999263176,1.918298392
-0.008195075,-0.0380643,0.999241687,-0.034579247,-0.0184572,0.999231508,1.883506978
-0.00671024,-0.036411525,0.999314352,-0.034858379,-0.019919771,0.999193723,1.869287109
-0.008001602,-0.037926013,0.999248514,-0.035582695,-0.0228347,0.999105824,1.801463667
-0.008420418,-0.038309153,0.999230457,-0.034979166,-0.02058394,0.99917604,1.829557347
-0.008298111,-0.03803005,0.999242141,-0.034722347,-0.019435806,0.99920799,1.851352578
-0.007565058,-0.037228773,0.999278134,-0.033902793,-0.014164447,0.999324757,2.005979836
-0.008634411,-0.037979532,0.999241213,-0.034115933,-0.015697416,0.999294598,1.939538702
-0.007364857,-0.036856157,0.999293442,-0.034644707,-0.018300372,0.999232126,1.890422027
-0.007341751,-0.036658725,0.999300874,-0.034526958,-0.018839996,0.999226172,1.862457624
-0.007291213,-0.036502923,0.999306947,-0.034624515,-0.019505483,0.999210028,1.844284526
-0.006730677,-0.035706307,0.999339661,-0.034747051,-0.020172718,0.999192526,1.835539897
-0.007683773,-0.036201316,0.999314978,-0.035311086,-0.021042931,0.999154804,1.805638027
-0.008386987,-0.036517509,0.999297818,-0.034628048,-0.018127071,0.999235862,1.836053257
-0.008132127,-0.036314068,0.999307339,-0.034862901,-0.01907466,0.999210056,1.822533839
-0.008131561,-0.036667007,0.999294455,-0.034721204,-0.018159294,0.999232044,1.85627735
-0.007216222,-0.036332144,0.999313715,-0.033441236,-0.029720342,0.998998691,1.549754066
-0.007616211,-0.036859813,0.999291423,-0.03524537,-0.01257127,0.999299618,2.107874605
-0.006590338,-0.035254095,0.999356651,-0.033805841,-0.018380025,0.999259396,1.834820664
-0.007927336,-0.036070379,0.99931781,-0.033716423,-0.016318396,0.99929821,1.861284994
-0.008135842,-0.035971996,0.99931968,-0.034108842,-0.017402943,0.999266593,1.829428214
-0.008256965,-0.036277624,0.999307639,-0.034629258,-0.01829868,0.999232692,1.828832787
-0.008239951,-0.036610249,0.999295648,-0.035517431,-0.021398948,0.999139929,1.789562969
-0.008250827,-0.036849248,0.999286774,-0.035267467,-0.020845386,0.999160485,1.799232912
-0.008210369,-0.037132707,0.999276614,-0.035161524,-0.020121715,0.999179055,1.826139838
-0.00813375,-0.037078144,0.999279267,-0.034803662,-0.020001354,0.999194001,1.814560186
-0.008133727,-0.037106608,0.999278211,-0.034639501,-0.019237789,0.999214698,1.831621454
-0.008275827,-0.037024963,0.999280072,-0.033684068,-0.01464382,0.999325243,1.940124997
-0.007917724,-0.037224112,0.999275575,-0.034944895,-0.020027978,0.999188538,1.835496329
-0.007878236,-0.037508868,0.999265239,-0.034802344,-0.0193553,0.99920677,1.860618742
-0.00795541,-0.037764691,0.999254992,-0.034630784,-0.01984589,0.999203107,1.841282212
-0.008015463,-0.037560108,0.999262223,-0.039208441,-0.01974321,0.999035987,2.058373235
-0.008209178,-0.037423611,0.999265772,-0.037288505,-0.016468019,0.99916884,2.053788816
-0.008155493,-0.036906622,0.999285439,-0.031959678,-0.016917956,0.999345967,1.781030322
-0.008121677,-0.036902229,0.999285877,-0.034460569,-0.017958413,0.999244697,1.858980511
-0.00843945,-0.037167704,0.999273405,-0.035542116,-0.021933481,0.99912746,1.781461362
-0.008436434,-0.037205904,0.999272009,-0.034647128,-0.020490091,0.999189538,1.781247837
-0.00842771,-0.036945167,0.999281756,-0.034741367,-0.020084418,0.999194502,1.790692983
-0.008660454,-0.03686403,0.999282763,-0.03510701,-0.019731258,0.999188759,1.805538294
-0.008782832,-0.0371515,0.999271048,-0.034373564,-0.016616765,0.999270905,1.880015451
-0.008905485,-0.037598312,0.999253251,-0.03439592,-0.017477873,0.999255445,1.860734604
-0.008931462,-0.038409621,0.999222162,-0.03397399,-0.017316636,0.999272687,1.87606764
-0.009043164,-0.038807484,0.999205785,-0.034568791,-0.02017866,0.999198589,1.810649864
-0.009213688,-0.03847292,0.999217165,-0.038457123,-0.020043014,0.999059221,1.9806314
-0.009473791,-0.037637617,0.999246545,-0.037307902,-0.01973229,0.999108982,1.896358213
-0.009811102,-0.03699694,0.999267216,-0.031668873,-0.015096549,0.999384399,1.772912705
-0.00992708,-0.036712353,0.999276566,-0.035068288,-0.017482651,0.999231991,1.813614974
-0.009871887,-0.037137512,0.999261403,-0.038293299,-0.019402802,0.999078152,1.91956695
-0.009857299,-0.037497924,0.999248087,-0.037580734,-0.019684497,0.999099699,1.888178339
-0.010211346,-0.03821083,0.999217524,-0.033083737,-0.026341695,0.999105391,1.476488962
-0.009959929,-0.0380424,0.999226489,-0.033746335,-0.024131962,0.999139046,1.578859117
-0.010035658,-0.038022189,0.9992265,-0.038774138,-0.014761232,0.999138965,2.118499968
-0.010042067,-0.0377244,0.999237723,-0.032478587,-0.016367032,0.999338412,1.774894795
-0.00990311,-0.037253993,0.999256758,-0.03994832,-0.018039184,0.999038898,2.043545223
-0.009724425,-0.037556302,0.999247197,-0.038018369,-0.018284056,0.999109752,1.961575285
-0.01013144,-0.038777546,0.999196505,-0.038177036,-0.017772621,0.99911293,2.007720459
-0.00985929,-0.039077914,0.999187525,-0.038557908,-0.017147683,0.999109226,2.069554711
-0.009729077,-0.03915251,0.999185882,-0.039085089,-0.015951026,0.999108563,2.144006007
-0.00890571,-0.038033677,0.999236773,-0.041005653,-0.018715938,0.998983609,2.14672664
-0.008821759,-0.037984506,0.999239388,-0.042039873,-0.018794746,0.998939141,2.198217902
-0.008711244,-0.038413843,0.999223944,-0.042873867,-0.019334393,0.998893394,2.242172744
-0.008694331,-0.039071028,0.999198611,-0.043588731,-0.018047077,0.998886543,2.334374223
-0.008683866,-0.0387166,0.999212498,-0.044382334,-0.017052795,0.998869066,2.3927917
-0.009278664,-0.03854664,0.999213722,-0.045301649,-0.01737166,0.9988223,2.394416972
-0.008598935,-0.037118339,0.99927388,-0.047018586,-0.017621331,0.998738575,2.468894181
-0.008618697,-0.037166742,0.999271911,-0.043421887,-0.016441995,0.998921519,2.321097456
-0.009167981,-0.037753628,0.999245021,-0.046834958,-0.016902813,0.998759622,2.467100454
-0.009309066,-0.037702265,0.999245656,-0.05602807,-0.016641375,0.998290499,2.937052384
-0.008933268,-0.037830046,0.999244257,-0.053981908,-0.017095401,0.998395563,2.842084439
-0.009568983,-0.038762872,0.999202619,-0.055751108,-0.01733086,0.998294273,2.917871814
-0.009668932,-0.038563808,0.99920936,-0.058325528,-0.016893954,0.998154661,3.052758096
-0.010063535,-0.038137469,0.999221827,-0.06088465,-0.016407857,0.998009941,3.1680003
-0.009510894,-0.037497908,0.999251445,-0.062972769,-0.017022895,0.997870057,3.281504397
-0.009755764,-0.03845682,0.999212639,-0.06431226,-0.015873608,0.997803569,3.38453338
-0.010357666,-0.040475756,0.999126835,-0.065542788,-0.014458366,0.997745007,3.497093343
-0.009983523,-0.040675063,0.999122549,-0.063610034,-0.013122868,0.997888548,3.455629697
-0.009997634,-0.040640286,0.999123823,-0.070313682,-0.013855689,0.997428697,3.783212831
-0.010169592,-0.040261243,0.999137434,-0.071972305,-0.013581494,0.997314158,3.859041235
-0.010275671,-0.040054999,0.999144638,-0.074952805,-0.014235827,0.997085462,3.992642853
-0.010329741,-0.04029333,0.999134497,-0.077225848,-0.014633928,0.996906223,4.108015903
-0.010267068,-0.040879255,0.999111342,-0.075947396,-0.013299916,0.997023122,4.084123031
-0.010245101,-0.041298708,0.999094317,-0.082035554,-0.013401691,0.996539293,4.416453709
-0.010107161,-0.042189859,0.999058487,-0.083247417,-0.011967444,0.996457048,4.537933299
-0.010433194,-0.041479426,0.999084884,-0.085291382,-0.011092685,0.9962943,4.632976405
-0.010354498,-0.04192199,0.999067231,-0.08779672,-0.011592748,0.996070953,4.769728129
-0.010028169,-0.042399565,0.999050406,-0.089951965,-0.011337892,0.995881567,4.917835291
-0.009861146,-0.042537436,0.999046207,-0.091776328,-0.011358106,0.995714868,5.027123626
-0.009791043,-0.042464948,0.999049981,-0.092934798,-0.012504408,0.995593674,5.06916084
